name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,name2,five_utr_len,cds_len,three_utr_len,total_exonic_len,is_ncrna
NM_016755,chr16,-,84828115,84835870,84828202,84831737,Atp5j,395,327,87,809,False
NM_001199843,chr12,+,87423510,87503409,87423536,87503247,Ift43,26,621,162,809,False
NM_001039824,chr9,-,20871955,20877975,20872212,20877950,Fdx2,25,525,257,807,False
NM_198095,chr8,-,74058154,74061371,74058588,74061326,Bst2,45,519,243,807,False
NM_027430,chr1,+,167391390,167411349,167391533,167411070,Mpc2,143,384,279,806,False
NM_001161419,chr11,-,95934106,95936945,95934417,95936339,Atp5g1,83,411,311,805,False
NM_027040,chr2,-,28317520,28321844,28317765,28321789,1700007K13Rik,55,504,245,804,False
NM_015807,chr11,-,115351739,115353128,115351912,115353100,Nt5c,28,603,173,804,False
NM_026738,chr13,-,49298319,49311395,49298488,49311312,Card19,83,552,169,804,False
NM_001038998,chr4,+,118868129,118873903,118868308,118873588,Svbp,179,309,315,803,False
NM_013496,chr9,+,54612554,54620917,54612708,54620683,Crabp1,154,414,234,802,False
NM_025556,chr8,-,13884787,13890271,13885031,13890235,Coprs,36,522,244,802,False
NM_024428,chr17,-,74698813,74723284,74699091,74715419,Dpy30,221,300,278,799,False
NR_015618,chr17,+,36131448,36175119,36175119,36175119,A930015D03Rik,0,0,799,799,True
NM_198613,chr7,+,17323792,17334639,17323884,17334362,Ap2s1,92,429,277,798,False
NM_009976,chr2,-,148697457,148701248,148697695,148701113,Cst3,135,423,238,796,False
NM_025272,chr17,+,26813340,26836591,26813419,26832393,Atp6v0e,79,246,471,796,False
NM_025543,chr2,+,152512883,152513678,152513006,152513552,Mcts2,123,546,126,795,False
NM_026703,chr2,-,35891843,35904858,35892023,35904762,Ndufa8,96,519,180,795,False
NM_025319,chr11,-,51498886,51502136,51499148,51499571,0610009B22Rik,110,423,262,795,False
NM_020034,chr13,-,21871700,21872494,21871751,21872423,H1f5,71,672,51,794,False
NM_028753,chr5,-,137942666,137943657,137942874,137943297,Pop7,161,423,208,792,False
NM_145632,chr16,+,20717898,20722338,20717994,20722100,Polr2h,96,453,238,787,False
NM_025529,chr19,+,4000579,4002102,4000653,4002023,Nudt8,74,633,79,786,False
NM_026759,chr15,-,55365649,55388867,55365870,55388839,Mrpl13,28,537,221,786,False
NM_029353,chr6,+,49023793,49034716,49023864,49034689,Malsu1,71,687,27,785,False
NM_025582,chr4,-,154270538,154273152,154270679,154273114,Prxl2b,38,606,141,785,False
NM_025315,chr6,+,146591100,146599122,146591132,146598809,Med21,32,435,313,780,False
NM_175190,chr2,-,32134324,32143589,32134586,32137315,Swi5,248,270,262,780,False
NM_145713,chr13,+,23646900,23647676,23646958,23647624,H1f3,58,666,52,776,False
NM_026348,chr4,-,99434096,99495849,99436185,99495778,Itgb3bp,71,531,172,774,False
NM_138597,chr16,-,91925467,91931875,91925522,91931800,Atp5o,75,642,55,772,False
NM_027098,chr1,+,37947321,37955183,37950809,37955109,Mrpl30,215,483,74,772,False
NM_009342,chr17,+,6429259,6435443,6429359,6435115,Dynlt1b,100,342,328,770,False
NM_028222,chr14,+,47380215,47391196,47380314,47391162,Cdkn3,99,636,34,769,False
NM_008303,chr1,+,55144991,55148161,55145253,55147964,Hspe1,262,309,197,768,False
NM_029271,chr13,-,14702567,14705304,14702752,14705285,Mrpl32,19,564,185,768,False
NM_026829,chr9,+,89106027,89135063,89106032,89134912,Mthfs,5,612,151,768,False
NM_025564,chr6,-,131234406,131243262,131234646,131243183,Magohb,79,447,240,766,False
NM_001038231,chr19,-,5364632,5366363,5365011,5365940,Banf1,117,270,379,766,False
NM_029272,chr10,+,79712193,79719539,79712220,79719478,Ndufs7,27,675,61,763,False
NM_001085500,chr11,+,97547246,97549939,97547415,97549761,Cisd3,169,414,178,761,False
NM_025410,chrX,-,71597500,71598957,71597722,71598866,Lage3,91,447,222,760,False
NM_007806,chr8,-,124948670,124956840,124948777,124956767,Cyba,73,579,107,759,False
NM_016904,chr3,-,89219393,89222213,89219832,89222135,Cks1b,78,240,439,757,False
NM_001190436,chr19,+,6057946,6059524,6058250,6059474,Fau,304,402,50,756,False
NM_016754,chr7,+,134355121,134357801,134355274,134357709,Mylpf,153,510,92,755,False
NM_153152,chr17,-,56746874,56749194,56747166,56749091,Micos13,103,360,292,755,False
NM_026729,chr11,+,115265065,115272233,115265088,115272036,Mrpl58,23,534,197,754,False
NM_009945,chr9,-,79603047,79607660,79603353,79607464,Cox7a2,196,252,306,754,False
NM_133939,chr6,+,18798634,18804052,18798732,18803691,Lsm8,98,291,361,750,False
NM_025597,chr1,+,58643240,58652808,58647935,58652649,Ndufb3,276,315,159,750,False
NM_008907,chr11,+,6315869,6319820,6315913,6319613,Ppia,44,495,207,746,False
NM_030609,chr13,+,23855536,23856281,23855585,23856227,H1f1,49,642,54,745,False
NM_025559,chr11,-,98299021,98300302,98299375,98300260,Mien1,42,348,354,744,False
NM_013541,chr19,-,4035410,4037912,4035472,4037863,Gstp1,49,633,62,744,False
NM_009941,chr8,+,123192124,123198109,123192145,123198007,Cox4i1,21,621,102,744,False
NM_197988,chr8,-,123132501,123158290,123132871,123158254,1190005I06Rik,36,336,370,742,False
NM_025624,chr5,+,148672203,148687360,148672264,148687107,Pomp,61,426,253,740,False
NM_025403,chr2,+,112102082,112103055,112102180,112102610,Nop10,98,195,445,738,False
NM_009434,chr7,-,150687452,150688429,150687720,150688395,Phlda2,34,435,268,737,False
NM_010377,chr13,+,23787679,23788414,23787734,23788364,H1f6,55,630,50,735,False
NM_011971,chr11,+,97564747,97574814,97564801,97574755,Psmb3,54,618,59,731,False
NM_025849,chr4,-,74923254,74924196,74923608,74924155,Dmac1,41,336,354,731,False
NM_053161,chr11,+,94515104,94521401,94515115,94521129,Mrpl27,11,447,272,730,False
NM_001008705,chr5,+,145901244,145908947,145903342,145908754,Bud31,225,312,193,730,False
NM_026975,chr3,-,96000510,96001509,96000785,96001199,Bola1,40,414,275,729,False
NM_023422,chr13,+,23776067,23784349,23776100,23776481,H2bc4,33,381,314,728,False
NM_015786,chr13,+,23830675,23831400,23830717,23831356,H1f2,42,639,44,725,False
NM_029942,chr18,-,42035349,42110848,42040879,42110829,Prelid2,19,534,171,724,False
NM_011885,chr7,-,29524659,29526840,29524887,29526554,Mrps12,76,420,228,724,False
NM_021519,chr2,+,25413366,25417604,25413471,25417432,Edf1,105,447,172,724,False
NM_183256,chr15,+,99556048,99558567,99558083,99558257,Cox14,239,174,310,723,False
NM_019730,chr17,+,25033444,25034474,25033458,25034276,Nme3,14,510,198,722,False
NM_025434,chr3,-,8802145,8923857,8802245,8923796,Mrps28,61,561,100,722,False
NM_175001,chr11,+,57985165,57993068,57985187,57992991,Mrpl22,22,621,77,720,False
NM_010385,chr17,-,34075853,34077288,34075932,34077032,Pfdn6,256,384,79,719,False
NM_027168,chr10,+,31033210,31047892,31033220,31047784,Hddc2,10,600,108,718,False
NM_026618,chr11,-,101139283,101140262,101139653,101140241,Coa3,21,327,370,718,False
NM_028632,chr12,+,86311879,86324253,86311912,86324167,Fcf1,33,597,86,716,False
NM_025369,chr13,-,101505894,101514614,101506210,101514523,Mrps36,91,309,316,716,False
NM_175015,chr2,-,73746503,73749383,73746649,73749050,Atp5g3,142,426,146,714,False
NM_026307,chr17,-,27074916,27076483,27074994,27076303,Cuta,98,534,78,710,False
NM_024271,chr8,-,11655477,11678749,11655604,11678669,1700016D06Rik,80,501,127,708,False
NM_139198,chr5,-,100982744,101001224,100985509,100991752,Plac8,90,339,274,703,False
NM_001112715,chr7,+,148153974,148155726,148154154,148155525,Ifitm1,180,321,201,702,False
NM_001001493,chr8,+,87604861,87606238,87604912,87605911,Wdr83os,51,321,327,699,False
NM_025798,chr10,-,30328012,30338172,30328196,30338158,Hint3,14,498,184,696,False
NM_181391,chr4,+,3866034,3870672,3868404,3870639,Chchd7,404,258,33,695,False
NM_029798,chr17,-,23913882,23923048,23913968,23916916,Flywch2,188,420,86,694,False
NM_025415,chr13,+,51740600,51746031,51740781,51745758,Cks2,181,240,273,694,False
NM_026523,chr7,-,88047112,88049948,88047353,88049863,Nmb,85,366,241,692,False
NM_007747,chr9,+,57369038,57380233,57369134,57379589,Cox5a,96,441,155,692,False
NM_001082532,chr9,+,21961289,21962798,21962438,21962654,Pigyl,331,216,144,691,False
NM_027259,chr7,+,31017092,31018406,31017364,31018366,Polr2i,272,378,40,690,False
NM_026065,chr10,-,94943438,94964583,94943565,94963083,Mrpl42,133,429,127,689,False
NM_023172,chr15,+,58765355,58771071,58765392,58770961,Ndufb9,37,540,110,687,False
NM_025947,chr2,+,155062268,155076013,155062350,155075700,Dynlrb1,82,291,313,686,False
NM_025790,chr13,-,24909823,24923358,24909903,24923175,Acot13,183,423,80,686,False
NM_001033166,chr2,-,84509371,84510865,84510172,84510743,Selenoh,122,351,212,685,False
NR_033523,chr11,-,96656645,96659470,96659470,96659470,Gm11517,0,0,683,683,True
NM_026061,chr19,-,44624729,44629932,44624809,44629891,Ndufb8,41,561,80,682,False
NM_024220,chr7,+,104548512,104556310,104548698,104556178,Ndufc2,186,363,132,681,False
NM_025424,chr1,-,193130665,193142010,193130791,193141971,Nenf,39,516,126,681,False
NM_027342,chr16,-,36043929,36071647,36044084,36071589,Fam162a,58,468,155,681,False
NM_011107,chr5,+,115916150,115924731,115916295,115924636,Pla2g1b,145,441,95,681,False
NM_001127346,chr13,-,108842782,108948819,108842899,108948763,Ndufaf2,56,507,117,680,False
NM_026753,chr8,-,107163738,107165628,107163888,107165590,Ciao2b,38,492,150,680,False
NM_010174,chr4,+,129985981,129992707,129986021,129992469,Fabp3,40,402,238,680,False
NM_027044,chr15,+,102156546,102161920,102156619,102161780,Pfdn5,73,465,140,678,False
NM_010860,chr10,-,127927914,127930942,127928060,127930867,Myl6,75,456,146,677,False
NM_026684,chr17,-,24859005,24861368,24859061,24861279,Ndufb10,89,531,56,676,False
NM_029152,chr12,+,34079718,34086134,34079954,34086094,Efcab10,236,399,40,675,False
NM_206534,chr12,+,77866524,77884165,77866586,77883892,Churc1,62,339,273,674,False
NM_027227,chrX,-,7581326,7595618,7581502,7595569,Glod5,49,447,176,672,False
NM_025577,chr8,-,73028193,73030651,73028335,73030632,Rex1bd,19,510,142,671,False
NM_025498,chr7,-,31346884,31348223,31347013,31347875,Psenen,235,306,129,670,False
NM_008020,chr19,-,7052226,7054954,7052362,7053627,Fkbp2,111,423,136,670,False
NM_011288,chr7,+,149718936,149726649,149719082,149726567,Mrpl23,146,441,82,669,False
NM_026503,chr1,-,24002777,24012479,24003089,24012439,Sdhaf4,40,315,312,667,False
NM_001007571,chr8,-,86770133,86773660,86770451,86773602,D8Ertd738e,58,285,318,661,False
NM_001033305,chr4,-,40217623,40226454,40217811,40226370,Ndufb6,84,387,188,659,False
NM_009989,chr2,-,76191998,76198510,76192144,76194305,Cyct,194,318,146,658,False
NM_198001,chr2,-,32234620,32237435,32234880,32237290,1110008P14Rik,145,252,260,657,False
NM_025463,chr19,+,8963372,8965249,8963415,8965010,1810009A15Rik,43,372,239,654,False
NM_025440,chr14,-,21210443,21212856,21210548,21212715,Mrps16,141,408,105,654,False
NM_027207,chr10,+,79635688,79637864,79635710,79637562,Fam174c,22,327,302,651,False
NM_025378,chr7,-,148195488,148196643,148195623,148196544,Ifitm3,99,414,135,648,False
NM_025421,chr12,-,86613347,86621385,86613561,86621024,Acyp1,134,300,214,648,False
NM_025384,chr14,-,78226023,78274724,78226203,78274706,Dnajc15,18,450,180,648,False
NM_194269,chr17,+,80689551,80696816,80694852,80696696,Morn2,287,240,120,647,False
NM_026468,chr15,-,102493298,102501478,102493444,102498180,Atp5g2,60,441,146,647,False
NM_053162,chr8,+,73988824,73989652,73988901,73989362,Mrpl34,77,279,290,646,False
NM_019746,chr7,-,36427003,36432501,36427153,36432390,Pdcd5,111,381,150,642,False
NR_027964,chr5,-,110262519,110263161,110263161,110263161,Gm10416,0,0,642,642,True
NM_001134692,chr5,-,31208888,31210161,31209794,31209908,Ost4,253,114,274,641,False
NM_008248,chr11,+,54679884,54684008,54679991,54683855,Hint1,107,381,153,641,False
NM_028394,chr4,+,106926507,106952543,106935086,106952443,Hspb11,108,432,100,640,False
NM_025274,chr9,-,78214860,78216006,78215042,78215906,Dppa5a,100,357,182,639,False
NM_183250,chr9,-,108980501,108984895,108980904,108984856,Tma7,39,195,403,637,False
NM_025381,chr6,+,29417782,29420509,29417816,29420268,Atp6v1f,34,360,241,635,False
NM_023203,chr7,-,134400475,134404181,134400549,134404137,Dctpp1,44,513,74,631,False
NM_026309,chr6,+,91466028,91472614,91466051,91472315,Lsm3,23,309,299,631,False
NM_001085546,chr2,-,174887049,174893270,174887049,174893203,Gm14393,67,564,0,631,False
NM_030694,chr7,-,148140737,148141860,148140883,148141814,Ifitm2,46,435,146,627,False
NM_001039368,chr15,+,36103764,36106767,36103854,36106531,Polr2k,90,300,236,626,False
NR_034038,chr5,-,100849860,100858554,100858554,100858554,5430416N02Rik,0,0,626,626,True
NM_173742,chr11,-,70051624,70053354,70051830,70053235,Rnasek,119,297,206,622,False
NM_026732,chr17,+,45823297,45835444,45832450,45835363,Mrpl14,99,438,81,618,False
NM_025933,chr13,+,54691591,54692508,54691626,54692251,Higd2a,35,321,257,613,False
NM_010027,chr10,-,75233977,75236119,75234178,75236068,Ddt,51,357,201,609,False
NM_026318,chr2,+,121282823,121284176,121282841,121283980,Hypk,18,390,196,604,False
NM_007793,chr10,+,77888414,77890367,77888536,77890184,Cstb,122,297,183,602,False
NM_010885,chr18,-,36901985,36904241,36902220,36904174,Ndufa2,67,300,235,602,False
NM_021498,chr4,-,62184834,62186048,62184977,62186030,Pole3,18,438,143,599,False
NM_025366,chr14,+,21522248,21523647,21522295,21523456,Chchd1,47,357,191,595,False
NM_001037999,chr1,-,122009856,122017496,122010036,122017491,Dbi,5,408,180,593,False
NM_026871,chr4,-,43667098,43669317,43667191,43669311,Hint2,6,492,93,591,False
NM_052823,chr9,+,45211263,45218361,45211364,45217810,Fxyd2,101,195,293,589,False
NM_025317,chr10,-,80727466,80729671,80727609,80729635,Mrpl54,36,408,143,587,False
NR_027943,chr17,-,35087180,35089413,35089413,35089413,1110038B12Rik,0,0,586,586,True
NM_011293,chr5,+,136592560,136598817,136592622,136598647,Polr2j,62,354,170,586,False
NM_026914,chr15,+,82176475,82179492,82176513,82178467,Smdt1,38,324,223,585,False
NM_029293,chr2,-,25428950,25430391,25429126,25430359,Phpt1,32,375,176,583,False
NM_010798,chr10,-,75322097,75323022,75322221,75322913,Mif,109,348,124,581,False
NM_008683,chr14,-,56281099,56290717,56281365,56290649,Nedd8,68,246,266,580,False
NM_027862,chr11,-,115277010,115281233,115277061,115279821,Atp5h,37,486,51,574,False
NM_027231,chr15,+,78971754,78982204,78971844,78982109,Polr2f,90,384,95,569,False
NM_009942,chr1,+,36748331,36750233,36748431,36750154,Cox5b,100,390,79,569,False
NM_019394,chr7,-,27964759,27966168,27964829,27966064,Mia,104,393,70,567,False
NM_029283,chr11,-,58606303,58615462,58606390,58615395,Fam183b,67,408,87,562,False
NM_025987,chr15,-,82180568,82184721,82180669,82184658,Ndufa6,63,396,101,560,False
NM_178187,chr13,-,23662531,23663089,23662584,23662977,H2ac8,112,393,53,558,False
NM_013535,chr6,-,124689200,124691087,124689279,124690989,Grcc10,98,381,79,558,False
NM_008630,chr8,+,96696517,96697467,96696747,96697327,Mt2,230,186,140,556,False
NM_007469,chr7,-,20274828,20278008,20274924,20277817,Apoc1,191,267,96,554,False
NM_001101430,chr13,+,34254832,34270041,34254944,34269971,Psmg4,112,372,70,554,False
NM_026614,chr6,-,24468663,24477690,24468722,24477546,Ndufa5,144,351,59,554,False
NR_033605,chr7,+,29281959,29282511,29282511,29282511,1700028B04Rik,0,0,552,552,True
NM_025571,chr16,-,4616465,4624946,4616546,4624853,Pam16,93,378,81,552,False
NM_015740,chr10,-,128356969,128360580,128357052,128360491,Bloc1s1,89,378,83,550,False
NM_001077713,chr6,+,6906017,6989220,6906026,6989057,Sdhaf3,9,378,163,550,False
NM_007750,chr19,-,7289647,7292106,7289878,7292002,Cox8a,104,210,231,545,False
NM_013602,chr8,+,96702988,96704227,96703210,96704093,Mt1,222,186,134,542,False
NM_007748,chr5,-,115795660,115798967,115795851,115798956,Cox6a1,11,336,191,538,False
NM_178183,chr13,-,21845245,21845781,21845303,21845696,H2ac15,85,393,58,536,False
NM_010318,chr3,+,146162799,146168507,146162903,146166349,Gng5,104,207,224,535,False
NM_025843,chr8,+,86090656,86095522,86090717,86095464,Ndufb7,61,414,58,533,False
NM_023202,chr17,+,33961516,33975261,33961574,33975134,Ndufa7,58,342,127,527,False
NM_025327,chr3,+,89050359,89053651,89050433,89053613,Krtcap2,74,411,38,523,False
NM_175659,chr13,-,22126990,22127512,22127034,22127421,H2ac12,91,387,44,522,False
NM_178197,chr13,-,23634791,23635313,23634840,23635221,H2bc9,92,381,49,522,False
NM_030083,chr11,+,69209292,69210173,69209393,69210134,Naa38,101,378,39,518,False
NM_026794,chr9,+,121619506,121622039,121619520,121621770,Ss18l2,14,234,269,517,False
NM_009720,chr11,-,55260138,55274710,55264002,55274595,Atox1,115,207,192,514,False
NM_013795,chr9,-,44721330,44728825,44721450,44728744,Atp5l,81,312,120,513,False
NM_078479,chr3,-,95666556,95675437,95666674,95674499,Mrps21,128,264,118,510,False
NM_178218,chr11,+,58768186,58768694,58768239,58768632,H2aw,53,393,62,508,False
NM_010888,chr13,-,73457323,73465930,73457442,73465894,Ndufs6,36,351,119,506,False
NM_175660,chr13,+,23842956,23843461,23843001,23843394,H2ac4,45,393,67,505,False
NM_175661,chr13,+,23625743,23626247,23625779,23626172,H2ac10,36,393,75,504,False
NM_178204,chr13,+,23667631,23668135,23667670,23668081,H3c4,39,411,54,504,False
NM_053071,chr15,-,35861730,35868001,35865054,35867026,Cox6c,135,231,137,503,False
NM_013550,chr13,-,23853753,23854255,23853811,23854222,H3c1,33,411,58,502,False
NM_178215,chr3,+,96072576,96073078,96072616,96073027,H3c13,40,411,51,502,False
NM_026826,chr5,+,101227777,101233486,101227788,101233427,Mrps18c,11,432,59,502,False
NM_025520,chr6,-,56651056,56654693,56651250,56654662,Lsm5,31,276,194,501,False
NM_138743,chr16,+,92301547,92313286,92305630,92311201,Smim11,139,168,193,500,False
NR_002445,chr16,+,42955692,42956192,42956192,42956192,Ndufs5-ps,0,0,500,500,True
NM_010886,chr6,-,11850371,11857450,11850534,11857365,Ndufa4,85,249,163,497,False
NM_026767,chr3,+,89070382,89071001,89070655,89070934,Dpm3,151,279,67,497,False
NM_175666,chr3,+,96073622,96074115,96073674,96074055,H2bc18,52,381,60,493,False
NM_019443,chrX,-,34727583,34731233,34727715,34731085,Ndufa1,148,213,132,493,False
NM_145073,chr13,+,23627286,23627778,23627314,23627725,H3c8,28,411,53,492,False
NM_175664,chr13,+,23838602,23839092,23838663,23839044,H2bc3,61,381,48,490,False
NM_178206,chr13,+,21809496,21809984,21809527,21809938,H3c10,31,411,46,488,False
NM_178189,chr13,-,23775341,23775828,23775393,23775786,H2ac6,42,393,52,487,False
NM_178207,chr13,-,21874783,21875266,21874828,21875239,H3c11,27,411,45,483,False
NM_178200,chr13,+,21813912,21814395,21813966,21814347,H2bc14,54,381,48,483,False
NM_175653,chr13,-,23836910,23837390,23836955,23837366,H3c3,24,411,45,480,False
NM_175658,chr13,+,24026305,24026782,24026330,24026720,H2ac1,25,390,62,477,False
NM_178184,chr13,-,21878642,21879117,21878694,21879087,H2ac22,30,393,52,475,False
NM_178199,chr13,-,21807579,21808052,21807631,21808012,H2bc13,40,381,52,473,False
NM_026063,chr17,-,27259609,27270836,27259657,27270822,Uqcc2,14,411,48,473,False
NM_178186,chr13,-,22134346,22134818,22134403,22134796,H2ac11,22,393,57,472,False
NM_025628,chr7,-,31401989,31411133,31402127,31409624,Cox6b1,72,261,138,471,False
NM_027181,chrX,+,99314807,99323012,99314860,99322990,Pin4,53,396,22,471,False
NM_178213,chr3,+,96023807,96024276,96023838,96024231,H2ac21,31,393,45,469,False
NM_025349,chr10,-,80315569,80317954,80315702,80317931,Lsm7,23,312,133,468,False
NM_175662,chr3,-,96024335,96024803,96024377,96024767,H2ac20,36,390,42,468,False
NM_025796,chr5,+,31916323,31925017,31916373,31924799,Mrpl33,50,198,218,466,False
NM_178196,chr13,+,23663268,23663732,23663301,23663682,H2bc8,33,381,50,464,False
NM_030082,chr11,+,58762412,58762874,58762441,58762822,H2bu2,29,381,52,462,False
NM_178198,chr13,+,22135066,22135527,22135098,22135479,H2bc11,32,381,48,461,False
